t_start_ms,i,o,h,l,c,v,n
1760868400000,HC2501,3036.68,3043.76,3027.01,3040.24,16797,322
1760868405000,RB2501,3194.88,3203.56,3184.77,3188.71,16193,323
1760868405000,HC2501,3040.65,3054.56,3036.27,3051.07,16912,323
1760868410000,RB2501,3189.48,3200.17,3187.41,3189.8,16521,323
1760868410000,HC2501,3051.97,3061.56,3041.67,3059.14,15974,323
1760868415000,RB2501,3188.88,3193.08,3178.07,3183.3,16931,323
1760868415000,HC2501,3059.31,3063.65,3054.04,3059.72,16551,323
1760868420000,RB2501,3182.66,3194.8,3180.23,3185.46,16059,322
1760868420000,HC2501,3059.97,3061.02,3040.08,3043.89,16323,322
1760868425000,RB2501,3184.81,3204.78,3184.02,3189.64,16484,323
1760868425000,HC2501,3043.07,3060.86,3035.7,3035.7,16565,323
1760868430000,RB2501,3189.56,3191.59,3175.35,3177.32,16501,322
1760868430000,HC2501,3035.32,3035.32,3024.46,3028.49,16188,322
1760868435000,RB2501,3176.63,3191.43,3173.89,3188.47,16890,322
1760868435000,HC2501,3027.92,3039.79,3027.32,3033.15,16034,322
1760868440000,RB2501,3187.69,3188.33,3175.76,3181.08,16565,323
1760868440000,HC2501,3032.4,3037.61,3028.91,3031.49,16809,323
1760868445000,RB2501,3182.05,3186.46,3176.85,3185.66,16775,323
1760868445000,HC2501,3031.51,3033.82,3024.25,3027.68,16229,323
1760868450000,RB2501,3185.86,3189.24,3169.38,3174,16754,322
1760868450000,HC2501,3026.95,3028.25,3012.03,3025.54,16785,322
1760868455000,RB2501,3173.99,3184.41,3169.53,3177.32,16374,322
1760868455000,HC2501,3026.1,3035.64,3022.55,3034.76,16226,322
1760868460000,RB2501,3176.65,3197.6,3169.29,3197.51,16582,323
1760868460000,HC2501,3034.05,3037.09,3027.44,3036.38,16621,323
1760868465000,RB2501,3198.41,3208.48,3191.16,3202.59,16165,322
1760868465000,HC2501,3036.51,3044.17,3026.31,3041.55,16032,322
1760868470000,RB2501,3202.14,3207.59,3194.02,3195.14,16353,323
1760868470000,HC2501,3041.2,3065.86,3040.7,3065.86,16481,323
1760868475000,RB2501,3194.16,3209.35,3188.93,3206.85,16598,323
1760868475000,HC2501,3064.96,3075.48,3056.56,3057.33,16294,323
1760868480000,RB2501,3206.42,3231.14,3202.49,3229.53,16250,322
1760868480000,HC2501,3056.62,3066.54,3046.75,3065.76,15882,322
1760868485000,RB2501,3228.8,3250.61,3227.27,3247.3,16607,321
1760868485000,HC2501,3066.54,3082.01,3065.42,3078.11,16227,321
1760868490000,RB2501,3246.66,3248.78,3236.79,3248.57,15661,323
1760868490000,HC2501,3077.82,3079.8,3067.8,3075.48,16236,323
1760868495000,RB2501,3249.05,3250.96,3240.56,3241.52,16991,323
1760868495000,HC2501,3074.82,3076.93,3057.29,3061.79,16303,323
1760868500000,RB2501,3242.47,3245.75,3219.08,3227.7,16644,322
1760868500000,HC2501,3061.6,3064.26,3047.18,3051.78,15943,322
1760868505000,RB2501,3228.41,3228.41,3214.6,3219.1,15907,323
1760868505000,HC2501,3051.91,3053.96,3040.75,3043.3,16523,323
1760868510000,RB2501,3219.23,3219.96,3205.01,3214.24,17147,323
1760868510000,HC2501,3042.59,3052.15,3034.15,3041.65,16680,323
1760868515000,RB2501,3214.02,3218.43,3200.88,3201.47,16248,323
1760868515000,HC2501,3041.46,3044.45,3033.91,3037.33,16901,323
1760868520000,RB2501,3201.37,3201.37,3180.16,3182.38,16792,322
1760868520000,HC2501,3037.94,3044.12,3030.36,3038.76,16344,322
1760868525000,RB2501,3181.54,3193.19,3181.54,3192.93,16409,323
1760868525000,HC2501,3038.73,3040.35,3030.37,3031.33,16662,323
1760868530000,RB2501,3192.84,3198.13,3185.94,3195.19,15919,323
1760868530000,HC2501,3031.82,3039.66,3022.76,3031.07,15780,323
1760868535000,RB2501,3195.95,3196.72,3173.51,3180.41,16372,322
1760868535000,HC2501,3031.14,3035.75,3022.48,3025.67,16407,322
1760868540000,RB2501,3180.87,3199.74,3180.87,3196.81,16434,323
1760868540000,HC2501,3024.92,3036.11,3024.07,3025.51,16702,323
1760868545000,RB2501,3196.81,3201.73,3188.1,3198.42,16365,323
1760868545000,HC2501,3025.04,3030.79,3013.97,3024.27,15779,323
1760868550000,RB2501,3198.41,3202.98,3190.21,3193.06,16861,323
1760868550000,HC2501,3024.3,3025.16,3015,3017.64,16290,323
1760868555000,RB2501,3193.08,3204.32,3190.63,3200.32,16865,322
1760868555000,HC2501,3016.76,3034.58,3016.76,3028.31,16514,322
1760868560000,RB2501,3199.38,3210.99,3197.92,3206.25,16149,323
1760868560000,HC2501,3027.46,3029.75,3013.22,3021.15,17162,323
1760868565000,RB2501,3206.85,3210.19,3186.38,3189.52,16392,322
1760868565000,HC2501,3020.46,3027.7,3015.77,3023.95,16298,322
1760868570000,RB2501,3190.15,3196.65,3174.72,3176.43,16545,323
1760868570000,HC2501,3024.9,3028.37,3008.8,3010.24,16526,323
1760868575000,RB2501,3176.4,3180.11,3163.32,3171.95,16213,323
1760868575000,HC2501,3009.31,3013.38,2997.88,3003.12,16705,323
1760868580000,RB2501,3172.26,3176.39,3163.38,3164.24,16535,322
1760868580000,HC2501,3002.44,3019.99,2996.4,3014.06,16321,322
1760868585000,RB2501,3163.53,3169.11,3141.79,3144.83,15835,323
1760868585000,HC2501,3013.23,3019.19,3007.5,3010.57,17034,323
1760868590000,RB2501,3144.71,3149.89,3136.49,3145.52,16153,322
1760868590000,HC2501,3011.53,3023.01,3010.43,3020.2,17562,322
1760868595000,RB2501,3145.76,3149.89,3137.78,3146.55,16570,323
1760868595000,HC2501,3020.44,3022.09,3012.01,3013.41,16767,323
1760868600000,RB2501,3145.61,3153.28,3134.79,3149.65,15927,322
1760868600000,HC2501,3013.01,3015.53,2997.68,3008.7,16633,322
1760868605000,RB2501,3150.32,3160.66,3147.66,3156.6,17459,322
1760868605000,HC2501,3008.92,3021.81,3008.72,3018.52,16313,322
1760868610000,RB2501,3157.48,3161.71,3148.66,3159.14,16291,322
1760868610000,HC2501,3018.7,3037.01,3017.36,3032.01,16334,322
1760868615000,RB2501,3158.93,3180.66,3158.67,3178.68,16845,324
1760868615000,HC2501,3032.76,3038.77,3023.23,3037.61,17143,324
1760868620000,RB2501,3179.59,3192.66,3178.51,3192.58,16139,323
1760868620000,HC2501,3036.97,3046.27,3033.53,3037.28,16611,323
1760868625000,RB2501,3192.86,3213.92,3191.89,3213.69,16376,322
1760868625000,HC2501,3036.9,3043.45,3031.4,3031.4,16523,322
1760868630000,RB2501,3213.35,3225.74,3211.77,3223.38,16714,323
1760868630000,HC2501,3031.73,3047.66,3028.63,3039.06,16301,323
1760868635000,RB2501,3223.33,3240.76,3221.14,3239.79,16321,323
1760868635000,HC2501,3038.4,3048.38,3038.4,3048.19,16363,323
1760868640000,RB2501,3240.74,3258.71,3238.07,3254.42,16429,322
1760868640000,HC2501,3048.51,3058.3,3044.46,3052.52,17268,322
1760868645000,RB2501,3255.07,3278.59,3249.89,3278.37,15736,323
1760868645000,HC2501,3053.05,3055.91,3045.9,3048.11,16159,323
1760868650000,RB2501,3277.49,3298.71,3275.65,3293.96,16591,322
1760868650000,HC2501,3047.29,3047.86,3024.13,3026.38,15995,322
1760868655000,RB2501,3294.76,3301.09,3288.69,3289.46,16714,323
1760868655000,HC2501,3025.99,3034.58,3019.21,3034.48,16923,323
1760868660000,RB2501,3290.06,3291.03,3274.18,3274.92,16213,322
1760868660000,HC2501,3034.08,3035.31,3019.84,3026.94,16112,322
1760868665000,RB2501,3275.75,3277.41,3261.16,3270.87,16679,323
1760868665000,HC2501,3026.11,3027.49,3009.39,3012.49,16519,323
1760868670000,RB2501,3270.45,3274.18,3259.83,3271.06,16007,322
1760868670000,HC2501,3012.09,3019.94,3009.15,3019.83,16226,322
1760868675000,RB2501,3271.38,3287.81,3270.49,3286.92,16713,323
1760868675000,HC2501,3020.25,3031.09,3015.37,3015.77,15908,323
1760868680000,RB2501,3287.24,3301.93,3284.61,3296.84,16372,323
1760868680000,HC2501,3015.85,3042.53,3015.01,3035.35,16503,323
1760868685000,RB2501,3295.98,3296.23,3276.77,3281.54,16216,323
1760868685000,HC2501,3035.56,3035.56,3017.42,3021.89,16468,323
1760868690000,RB2501,3281.78,3294.6,3273.89,3290.85,16153,322
1760868690000,HC2501,3022.44,3031.06,3013.03,3015.03,16415,322
1760868695000,RB2501,3289.88,3305.29,3289.75,3301.28,15844,322
1760868695000,HC2501,3014.16,3020.3,3004.81,3020.3,16555,322
1760868700000,RB2501,3302.18,3304.86,3292.34,3292.54,16549,323
1760868700000,HC2501,3020.04,3021.05,2993.98,3001.74,15988,323
1760868705000,RB2501,3292.47,3299.04,3282.79,3298.36,16896,322
1760868705000,HC2501,3002,3005.73,2984.1,2984.52,16388,322
1760868710000,RB2501,3298.07,3303.4,3271.8,3273.79,16325,323
1760868710000,HC2501,2984.96,3004.9,2979.6,3001.53,16219,323
1760868715000,RB2501,3274.12,3274.12,3254.09,3254.8,16654,323
1760868715000,HC2501,3001.5,3003.8,2987.36,2987.36,16378,323
1760868720000,RB2501,3254.31,3258.09,3243.08,3243.08,16650,323
1760868720000,HC2501,2986.62,2996.41,2976.25,2978.63,16001,323
1760868725000,RB2501,3243.28,3264.1,3241.9,3261.89,16076,322
1760868725000,HC2501,2978.66,2995.24,2975.07,2990.83,16771,322
1760868730000,RB2501,3261.3,3261.3,3220.88,3223.17,16200,323
1760868730000,HC2501,2991.09,2995.15,2987.47,2994.06,16253,323
1760868735000,RB2501,3222.55,3233.67,3214.96,3233.01,16857,322
1760868735000,HC2501,2993.54,2995.17,2978.57,2982,16629,322
1760868740000,RB2501,3232.73,3246.59,3230.96,3245.11,15787,322
1760868740000,HC2501,2981.13,2994.56,2976.73,2981.1,16669,322
1760868745000,RB2501,3245.78,3254.29,3241.45,3246.54,16589,324
1760868745000,HC2501,2980.51,2981.81,2959.57,2960.8,16961,324
1760868750000,RB2501,3247.2,3256.2,3242.71,3249.56,16212,322
1760868750000,HC2501,2960.62,2963.81,2954.63,2959.33,16575,322
1760868755000,RB2501,3249.84,3265.69,3247.99,3265.69,16588,322
1760868755000,HC2501,2959.98,2960.05,2941.58,2949.05,17004,322
1760868760000,RB2501,3265.76,3269.11,3257.28,3263.26,16556,322
1760868760000,HC2501,2949.7,2951.98,2938.1,2951.52,16796,322
1760868765000,RB2501,3263.77,3276.39,3256.66,3273.89,16403,323
1760868765000,HC2501,2950.68,2967.02,2949.57,2966.57,15932,323
1760868770000,RB2501,3274.47,3277.36,3267.01,3270.69,16309,323
1760868770000,HC2501,2966.1,2977,2966.1,2971.4,17176,323
1760868775000,RB2501,3271.67,3289.8,3265.05,3289.03,16318,323
1760868775000,HC2501,2972.18,2979.98,2967.32,2975.73,16447,323
1760868780000,RB2501,3288.35,3292.59,3281.83,3284.12,16792,322
1760868780000,HC2501,2975.15,2977.01,2958.09,2966.93,16431,322
1760868785000,RB2501,3283.97,3288.19,3276.87,3284.49,16916,323
1760868785000,HC2501,2966.76,2980.61,2966.3,2980.21,16353,323
1760868790000,RB2501,3283.9,3284.44,3262.07,3262.65,16894,322
1760868790000,HC2501,2980.65,2985.42,2966.21,2967.86,16366,322
1760868795000,RB2501,3263.33,3276.71,3261.69,3276.39,16721,323
1760868795000,HC2501,2968.15,2975.23,2961.94,2964.21,16893,323
1760868800000,RB2501,3277.01,3277.96,3262.25,3263.05,16066,323
1760868800000,HC2501,2964.67,2978.82,2959.29,2969.12,16653,323
1760868805000,RB2501,3262.57,3269.72,3253.99,3254.49,16541,322
1760868805000,HC2501,2969.62,2971.89,2957.52,2965.98,16177,322
1760868810000,RB2501,3254.26,3255.21,3241.19,3252.04,16704,323
1760868810000,HC2501,2965.19,2972.46,2956.13,2963.02,16729,323
1760868815000,RB2501,3252.61,3265.57,3249.46,3249.46,16616,322
1760868815000,HC2501,2962.53,2976.25,2962.53,2972.69,16373,322
1760868820000,RB2501,3248.71,3261.24,3247.13,3252.84,16101,323
1760868820000,HC2501,2973.46,2992.63,2973.28,2984.97,16718,323
1760868825000,RB2501,3252.21,3252.81,3240.27,3245.68,17046,322
1760868825000,HC2501,2984,2986.81,2975.19,2977.1,17099,322
1760868830000,RB2501,3246.49,3256.11,3243.66,3254.05,16287,323
1760868830000,HC2501,2977.77,2983.94,2974.28,2976.62,16391,323
1760868835000,RB2501,3254.86,3280.65,3254.4,3278.23,16096,323
1760868835000,HC2501,2977.52,2980.65,2968.28,2975.82,16819,323
1760868840000,RB2501,3277.93,3301.15,3276.5,3295.06,16573,323
1760868840000,HC2501,2975.33,2977.18,2967.01,2967.01,16325,323
1760868845000,RB2501,3294.35,3298.73,3285.87,3290.48,15714,322
1760868845000,HC2501,2966.35,2980.81,2962.72,2980.09,17185,322
1760868850000,RB2501,3290.21,3290.59,3279.46,3283.12,16457,322
1760868850000,HC2501,2979.58,2981.47,2972.57,2977.07,16187,322
1760868855000,RB2501,3283.93,3302.19,3280.93,3296.72,16640,323
1760868855000,HC2501,2977.2,2995.02,2974.95,2992.06,16335,323
1760868860000,RB2501,3297.36,3319.69,3293.13,3313.25,16262,322
1760868860000,HC2501,2991.39,3004.63,2988.58,3002.21,16183,322
1760868865000,RB2501,3312.84,3317.05,3300.22,3306.19,16393,322
1760868865000,HC2501,3001.26,3009.31,2997.03,3003.54,16028,322
1760868870000,RB2501,3305.56,3313.78,3301.03,3306.02,16219,322
1760868870000,HC2501,3004.09,3004.56,2993.9,2995.43,15725,322
1760868875000,RB2501,3306.05,3306.05,3285.53,3288.73,16313,322
1760868875000,HC2501,2994.84,3002.07,2991.64,2996.42,16637,322
1760868880000,RB2501,3289.04,3305.04,3288.94,3298.84,16145,323
1760868880000,HC2501,2996.7,3020.54,2995.53,3015.18,16697,323
1760868885000,RB2501,3299.32,3321.65,3298.32,3311.89,16858,323
1760868885000,HC2501,3014.46,3035.37,3012.29,3035.37,16948,323
1760868890000,RB2501,3312.44,3315.29,3305.22,3305.22,16478,323
1760868890000,HC2501,3035.67,3038.33,3027.14,3031.14,16131,323
1760868895000,RB2501,3305.93,3312.12,3301.08,3305.41,15876,323
1760868895000,HC2501,3030.16,3033.61,3018.14,3032.6,15945,323
1760868900000,RB2501,3304.8,3304.81,3285.74,3291.93,16355,323
1760868900000,HC2501,3031.87,3040.71,3027.86,3036.92,16498,323
1760868905000,RB2501,3291.96,3304.33,3288.61,3301.63,16135,323
1760868905000,HC2501,3037.54,3038.95,3024.78,3024.78,16174,323
1760868910000,RB2501,3301.44,3311.53,3300.72,3306.61,16646,323
1760868910000,HC2501,3025.63,3037.6,3024.8,3031.72,16827,323
1760868915000,RB2501,3307.41,3308.78,3295.21,3297.06,16309,322
1760868915000,HC2501,3031.8,3041.3,3028.7,3034.38,16395,322
1760868920000,RB2501,3296.24,3306.32,3287.48,3298.51,16779,323
1760868920000,HC2501,3033.6,3034.95,3024.99,3026.73,16598,323
1760868925000,RB2501,3299.25,3299.25,3281.17,3282.28,16274,323
1760868925000,HC2501,3026.09,3026.14,2991.81,2997.48,16250,323
1760868930000,RB2501,3283.04,3287.89,3276.49,3283,16483,322
1760868930000,HC2501,2997.75,2999.05,2983.97,2986.95,16394,322
1760868935000,RB2501,3282.96,3294.73,3280.03,3288.03,16422,322
1760868935000,HC2501,2987.56,2990.51,2974.61,2987.44,16061,322
1760868940000,RB2501,3288.04,3298.83,3283.84,3294.91,15890,322
1760868940000,HC2501,2987.08,2988.12,2972.76,2979.82,16255,322
1760868945000,RB2501,3295.47,3303.05,3293.95,3298.03,16632,323
1760868945000,HC2501,2979.76,2985.61,2973.74,2983.69,16274,323
1760868950000,RB2501,3298.49,3310.85,3297.46,3308.53,16039,323
1760868950000,HC2501,2984.02,2994.36,2982.78,2991.94,17359,323
1760868955000,RB2501,3308.45,3312.94,3303.7,3309.41,16784,323
1760868955000,HC2501,2991.55,3004.25,2991.55,3000.36,16633,323
1760868960000,RB2501,3309.5,3329.21,3307.61,3326.13,16366,322
1760868960000,HC2501,3001.07,3002.01,2990.22,2997,16175,322
1760868965000,RB2501,3325.55,3329.33,3317.1,3328.4,16179,322
1760868965000,HC2501,2997.83,3006.82,2991.36,3000.8,16865,322
1760868970000,RB2501,3327.99,3338.56,3325.6,3333.69,16950,323
1760868970000,HC2501,3000.71,3017.63,2999,3016.91,16339,323
1760868975000,RB2501,3334.62,3344.1,3334.36,3339.04,16732,323
1760868975000,HC2501,3017.67,3023.11,3010.4,3020.06,16451,323
1760868980000,RB2501,3338.86,3341.34,3332.04,3334.89,16629,322
1760868980000,HC2501,3019.91,3021.9,3006.61,3012.57,16212,322
1760868985000,RB2501,3335.55,3346.51,3334.06,3344.43,16126,323
1760868985000,HC2501,3012.62,3017.87,3005.29,3017.87,15958,323
1760868990000,RB2501,3344.73,3352.57,3339.46,3352.57,16481,322
1760868990000,HC2501,3018.78,3021.33,3000.52,3005.43,16716,322
1760868995000,RB2501,3353.05,3363.78,3342.53,3349.2,15960,322
1760868995000,HC2501,3005.44,3016.59,3000.23,3009.66,16334,322
1760869000000,RB2501,3349.91,3356.1,3339.23,3355.52,17002,323
1760869000000,HC2501,3009.28,3018,3001.78,3012.47,16653,323
1760869005000,RB2501,3356.34,3361.04,3342.77,3344.54,16764,323
1760869005000,HC2501,3012.9,3013.44,2998.44,2999.78,16400,323
1760869010000,RB2501,3344.58,3348.78,3334.29,3334.79,16761,324
1760869010000,HC2501,2998.99,3012.01,2994.21,3010.22,16576,324
1760869015000,RB2501,3333.86,3343.55,3332.18,3337.88,17044,323
1760869015000,HC2501,3009.98,3020.2,3002.64,3014.96,16294,323
1760869020000,RB2501,3337.48,3351.18,3337.06,3349.24,16316,322
1760869020000,HC2501,3015.15,3024.47,3012.27,3024.38,16242,322
1760869025000,RB2501,3349.88,3350.23,3336.82,3342.51,16806,323
1760869025000,HC2501,3024.58,3034.51,3021.49,3021.49,16595,323
1760869030000,RB2501,3342.63,3346.99,3333.07,3337.77,15926,323
1760869030000,HC2501,3022.39,3036.09,3021.75,3027.34,16462,323
1760869035000,RB2501,3337.8,3341.32,3327.51,3332.88,16147,322
1760869035000,HC2501,3026.71,3037.05,3023.12,3023.94,15572,322
1760869040000,RB2501,3333.7,3347.28,3331.27,3337.24,16686,323
1760869040000,HC2501,3024.19,3036.41,3018.98,3034.17,15824,323
1760869045000,RB2501,3337.94,3349.51,3337.94,3344.25,16776,323
1760869045000,HC2501,3035.11,3043.07,3031.91,3040.54,16539,323
1760869050000,RB2501,3344.88,3354.34,3340.8,3348.45,16779,323
1760869050000,HC2501,3041.23,3065.51,3040.47,3059.6,16648,323
1760869055000,RB2501,3348.74,3363.22,3346.85,3356.38,16134,322
1760869055000,HC2501,3060.42,3062.57,3045.04,3047.26,16162,322
1760869060000,RB2501,3355.9,3363.2,3350.08,3363.18,16456,323
1760869060000,HC2501,3047.4,3049.82,3037,3041.67,16584,323
1760869065000,RB2501,3362.92,3384.17,3360.83,3379.87,16385,322
1760869065000,HC2501,3041.5,3042.73,3026.28,3028.06,15861,322
1760869070000,RB2501,3380.27,3386.69,3369.3,3379.13,16513,323
1760869070000,HC2501,3027.87,3044.33,3026.23,3035.22,16745,323
1760869075000,RB2501,3378.93,3387.63,3370.92,3373.62,15623,323
1760869075000,HC2501,3034.31,3038.63,3017.68,3023.39,16355,323
1760869080000,RB2501,3373.63,3375.08,3363.46,3364.93,16146,322
1760869080000,HC2501,3023.01,3035.04,3021.5,3032.04,16208,322
1760869085000,RB2501,3365.57,3372.32,3353.11,3357.29,17220,323
1760869085000,HC2501,3032.3,3032.58,3017.22,3023.33,16121,323
1760869090000,RB2501,3358.2,3361.1,3344.47,3355.52,16204,323
1760869090000,HC2501,3023.62,3036.5,3022.98,3029.45,16444,323
1760869095000,RB2501,3354.64,3366.73,3353.76,3364.51,16500,322
1760869095000,HC2501,3029.03,3030.82,3011.83,3011.83,16732,322
1760869100000,RB2501,3364.19,3370.38,3357.13,3360.01,16612,322
1760869100000,HC2501,3011.07,3012.03,2999.1,3006.07,15613,322
1760869105000,RB2501,3360.78,3365.18,3352.09,3359.05,16686,323
1760869105000,HC2501,3006.63,3019.43,3005.18,3012.69,16141,323
1760869110000,RB2501,3358.43,3364.07,3347.86,3349.51,16896,322
1760869110000,HC2501,3012.23,3013.57,2994.83,2996.35,16840,322
1760869115000,RB2501,3350.42,3355.23,3342.07,3354.99,16160,323
1760869115000,HC2501,2995.76,2999.42,2987.69,2998.13,16635,323
1760869120000,RB2501,3355.28,3375.34,3353.47,3374.63,16698,323
1760869120000,HC2501,2999.07,3008.6,2993.65,3003.1,16283,323
1760869125000,RB2501,3375.26,3378.29,3362.67,3369.19,16516,322
1760869125000,HC2501,3003.55,3006.76,2991.81,3004.25,16679,322
1760869130000,RB2501,3369.74,3379.57,3369.74,3377.43,16674,323
1760869130000,HC2501,3003.51,3006.91,2986.83,2988.56,16629,323
1760869135000,RB2501,3377.96,3390.67,3375.15,3382.17,15840,322
1760869135000,HC2501,2988.35,2992.86,2983.12,2991.42,16582,322
1760869140000,RB2501,3381.8,3386.17,3376.13,3377.79,16528,323
1760869140000,HC2501,2991.61,3000.87,2984.84,3000.4,16190,323
1760869145000,RB2501,3378.4,3381.24,3364.55,3367.48,17506,323
1760869145000,HC2501,2999.72,3018.96,2999.42,3011.51,16911,323
1760869150000,RB2501,3368.15,3372.2,3356.75,3364.85,16535,322
1760869150000,HC2501,3011.27,3019.44,3000.87,3017.55,16397,322
1760869155000,RB2501,3363.94,3387.58,3363.87,3386.01,16553,323
1760869155000,HC2501,3016.96,3018.33,2989.22,2996.85,16779,323
1760869160000,RB2501,3386.08,3396.29,3382.07,3384,16473,322
1760869160000,HC2501,2997.61,3006.45,2994.79,3006.23,16626,322
1760869165000,RB2501,3384.36,3404.35,3383.53,3402.95,16386,323
1760869165000,HC2501,3005.26,3005.96,2994.95,3002.09,16759,323
1760869170000,RB2501,3403.69,3410.86,3399.49,3402.4,16042,323
1760869170000,HC2501,3002,3010.57,2997.09,3002.78,16977,323
1760869175000,RB2501,3402.92,3413.58,3390.03,3390.83,16250,322
1760869175000,HC2501,3002.66,3004.85,2993.1,2999.66,16701,322
1760869180000,RB2501,3391.22,3399.51,3388.66,3398.27,16778,322
1760869180000,HC2501,2998.71,3015.23,2992.56,2992.56,16516,322
1760869185000,RB2501,3397.77,3403.84,3389.84,3398.41,16522,323
1760869185000,HC2501,2992.14,3001.37,2988.67,2989.32,15752,323
1760869190000,RB2501,3397.81,3400.63,3392.17,3393.35,16092,322
1760869190000,HC2501,2988.5,2994.44,2978.63,2980.21,15625,322
1760869195000,RB2501,3392.38,3398.12,3383.4,3386.2,16197,322
1760869195000,HC2501,2979.87,2983.11,2971.61,2983.01,15831,322
1760869200000,RB2501,3385.49,3405.63,3384.98,3394.78,16491,324
1760869200000,HC2501,2983.16,2998.38,2981.42,2991.31,16021,324
1760869205000,RB2501,3395.52,3399.62,3384.4,3399.53,16555,322
1760869205000,HC2501,2992.2,2996.18,2977.27,2978.99,16189,322
1760869210000,RB2501,3399.57,3404.37,3391.56,3400.26,16699,324
1760869210000,HC2501,2979.36,2982.78,2967.02,2976.83,16142,324
1760869215000,RB2501,3400.62,3409.59,3397.01,3397.01,16866,322
1760869215000,HC2501,2976.44,2990.73,2974.7,2985.4,16449,322
1760869220000,RB2501,3397.8,3411.46,3393.19,3405.86,16018,323
1760869220000,HC2501,2985.68,2987.08,2967.03,2969.82,15707,323
1760869225000,RB2501,3406.01,3409.13,3399.48,3401.41,16527,322
1760869225000,HC2501,2970.69,2985.61,2970.68,2975.35,16329,322
1760869230000,RB2501,3401.03,3424.33,3399.15,3423.56,15917,324
